actiune, timestamp
save_lot||2026-05-23T20:51:25.885989100
save_lot||2026-05-23T20:51:25.895022200
update_licitatie||2026-05-23T20:51:25.903097500
update_lot||2026-05-23T20:51:25.907227100
update_lot||2026-05-23T20:51:25.913097700
save_oferta||2026-05-23T20:51:25.923215900
save_oferta||2026-05-23T20:51:25.929401
save_oferta||2026-05-23T20:51:25.934414300
save_oferta||2026-05-23T20:51:25.941292100
findByLotId_oferta||2026-05-23T20:51:25.942295200
update_lot||2026-05-23T20:51:25.959007900
save_tranzactie||2026-05-23T20:51:25.966012
update_licitatie||2026-05-23T20:51:25.973008900
save_tranzactie||2026-05-23T20:51:25.978008200
update_lot||2026-05-23T20:51:25.983010300
save_notificare||2026-05-23T20:51:25.993010500
save_notificare||2026-05-23T20:51:25.998007100
save_notificare||2026-05-23T20:51:26.003006700
save_notificare||2026-05-23T20:51:26.008007500
save_notificare||2026-05-23T20:51:26.012006400
save_notificare||2026-05-23T20:51:26.017017200
findAll_loturi||2026-05-23T20:51:26.022019600
findById_lot||2026-05-23T20:51:26.029549500
findAll_tranzactii||2026-05-23T20:51:26.043071500
findById_lot||2026-05-23T20:51:26.048074
findById_oferta||2026-05-23T20:51:26.051078300
findById_utilizator||2026-05-23T20:51:26.054162200
findById_lot||2026-05-23T20:51:26.057163400
findById_oferta||2026-05-23T20:51:26.061169700
findById_utilizator||2026-05-23T20:51:26.064183800
update_tranzactie||2026-05-23T20:51:26.073717800
findById_tranzactie||2026-05-23T20:51:26.073717800
findById_lot||2026-05-23T20:51:26.075718
findById_oferta||2026-05-23T20:51:26.079717600
findById_utilizator||2026-05-23T20:51:26.081724600
findAll_notificari||2026-05-23T20:51:26.085230200
findByDestinatar_notificari||2026-05-23T20:51:26.089175
update_notificare||2026-05-23T20:51:26.097190600
test_finalizat||2026-05-23T20:51:26.104719500
actiune, timestamp
findAll_categorie||2026-05-23T20:59:24.638174400
findById_categorie||2026-05-23T20:59:24.687520600
update_categorie||2026-05-23T20:59:24.703603300
findById_categorie||2026-05-23T20:59:24.705616400
delete_categorie||2026-05-23T20:59:24.708455300
findById_categorie||2026-05-23T20:59:24.708455300
save_utilizator||2026-05-23T20:59:25.295687200
save_utilizator||2026-05-23T20:59:25.308708700
save_utilizator||2026-05-23T20:59:25.308708700
findAll_utilizatori||2026-05-23T20:59:25.323613900
findById_utilizator||2026-05-23T20:59:25.328657800
update_utilizator||2026-05-23T20:59:25.328657800
findById_utilizator||2026-05-23T20:59:25.328657800
save_produs||2026-05-23T20:59:25.595064900
save_produs||2026-05-23T20:59:25.602150100
save_produs||2026-05-23T20:59:25.602150100
findAll_produse||2026-05-23T20:59:25.602150100
findById_produs||2026-05-23T20:59:25.609971600
update_produs||2026-05-23T20:59:25.618673300
findById_produs||2026-05-23T20:59:25.618673300
save_licitatie||2026-05-23T20:59:25.635494200
findAll_licitatii||2026-05-23T20:59:25.635494200
findById_licitatie||2026-05-23T20:59:25.635494200
update_licitatie||2026-05-23T20:59:25.643581600
findById_licitatie||2026-05-23T20:59:25.643581600
save_lot||2026-05-23T20:59:25.668899900
save_lot||2026-05-23T20:59:25.676939300
update_licitatie||2026-05-23T20:59:25.693643
update_lot||2026-05-23T20:59:25.693643
update_lot||2026-05-23T20:59:25.704088100
save_oferta||2026-05-23T20:59:25.726053600
save_oferta||2026-05-23T20:59:25.729129800
save_oferta||2026-05-23T20:59:25.729129800
save_oferta||2026-05-23T20:59:25.743448
findByLotId_oferta||2026-05-23T20:59:25.743448
update_lot||2026-05-23T20:59:25.769044500
save_tranzactie||2026-05-23T20:59:25.776994200
update_licitatie||2026-05-23T20:59:25.785443600
save_tranzactie||2026-05-23T20:59:25.789516600
update_lot||2026-05-23T20:59:25.796741700
save_notificare||2026-05-23T20:59:25.805536100
save_notificare||2026-05-23T20:59:25.805536100
save_notificare||2026-05-23T20:59:25.805536100
save_notificare||2026-05-23T20:59:25.821269800
save_notificare||2026-05-23T20:59:25.829141500
save_notificare||2026-05-23T20:59:25.829141500
findAll_loturi||2026-05-23T20:59:25.837007800
findById_lot||2026-05-23T20:59:25.846648100
findAll_tranzactii||2026-05-23T20:59:25.862235200
findById_lot||2026-05-23T20:59:25.873307300
findById_oferta||2026-05-23T20:59:25.873307300
findById_utilizator||2026-05-23T20:59:25.878601500
findById_lot||2026-05-23T20:59:25.878601500
findById_oferta||2026-05-23T20:59:25.885447100
findById_utilizator||2026-05-23T20:59:25.889086900
update_tranzactie||2026-05-23T20:59:25.894863600
